ID,COUNTRY_CODE,NAME,LOCATION_TYPE
9144981,IN,263641,Postal Code
9017339,US,49091,Postal Code
9113794,DE,77974,Postal Code
9141469,MX,69065,Postal Code
9002542,US,04051,Postal Code
9163730,JP,030-1512,Postal Code
9165171,JP,821-0012,Postal Code
9027022,US,75492,Postal Code
9001376,CA,T5W,Postal Code
9011814,US,32837,Postal Code
9046029,GB,AL5,Postal Code
9069137,AU,4060,Postal Code
1005611,FI,Ruokolahti,Municipality
9162314,JP,697-1212,Postal Code
9009271,US,25913,Postal Code
9137122,MX,58495,Postal Code
9105854,HU,8562,Postal Code
9059673,US,Rich County,County
1005555,EE,Lihula,City
9016639,US,47580,Postal Code
9054402,US,47282,Postal Code
9049025,ES,Cardedeu,City
9045305,GB,PL12,Postal Code
9157159,JP,754-0895,Postal Code
9165604,JP,784-0278,Postal Code
9065343,MM,Naypyidaw,City
9023625,US,65453,Postal Code
9166704,JP,098-4467,Postal Code
9109893,FR,23170,Postal Code
9069124,AU,4821,Postal Code
9044942,GB,RM1,Postal Code
9054397,US,47370,Postal Code
9157452,JP,854-0301,Postal Code
9075329,IN,Karanampettai,City
9046868,GB,DD5,Postal Code
9175144,JP,992-0852,Postal Code
9072895,MY,Pantai,City
9134096,MX,43873,Postal Code
9171674,JP,970-0113,Postal Code
9173098,JP,601-0313,Postal Code
1016905,US,Toluca,City
9067425,PL,Wzgorza Krzeslawickie,District
9051745,US,Coatesville,City
9175574,JP,381-1221,Postal Code
9071225,AU,3941,Postal Code
1027628,US,Kittitas,City
2662,LC,Saint Lucia,Country
1026771,US,Saratoga,City
9066514,MY,08600,Postal Code
9126471,ID,Rendang,District
9008414,US,23103,Postal Code
1022134,US,Freehold,City
9026846,US,75092,Postal Code
9008865,US,24459,Postal Code
9101716,BR,69095,Postal Code
9134796,MX,89760,Postal Code
9047619,AT,Strasswalchen,City
1019105,US,Winthrop,Neighborhood
9068650,DE,Velten,Municipality
9003182,US,06027,Postal Code
1011836,RO,Slatina,City
9010849,US,30153,Postal Code
9171170,JP,518-1322,Postal Code
9013771,US,38723,Postal Code
9136088,MX,69912,Postal Code
9017518,US,49503,Postal Code
9122583,ID,Messawa,District
9131933,MX,82730,Postal Code
1022099,US,East Brunswick,City
9136405,MX,34424,Postal Code
9074607,TH,Khlong Si,City
9103881,NL,9545,Postal Code
9028615,US,79707,Postal Code
9068559,DE,39221,Postal Code
9007637,US,20542,Postal Code
9130147,MX,82603,Postal Code
1030332,UA,Kobelyaky,City
9113800,DE,79367,Postal Code
9160319,JP,738-0224,Postal Code
9103997,NL,9863,Postal Code
9151371,IN,848202,Postal Code
1009944,LU,Kaerjeng,City
9021910,US,61244,Postal Code
9022184,US,61799,Postal Code
1006619,GB,Chatteris,City
9002519,US,04017,Postal Code
9109648,FR,63580,Postal Code
9174630,JP,750-0446,Postal Code
9145700,IN,363410,Postal Code
9146977,IN,496336,Postal Code
9135459,MX,87884,Postal Code
9072334,AU,7155,Postal Code
9000751,CA,L1H,Postal Code
9160049,JP,952-3206,Postal Code
9138213,MX,66605,Postal Code
9054332,US,27010,Postal Code
9062103,IN,411002,Postal Code
9076683,SA,Al Khalidiyyah,District
9010772,US,30033,Postal Code
9108135,FR,25680,Postal Code
9055687,FR,57150,Postal Code
9059801,US,Garfield County,County
9136795,MX,97917,Postal Code
9157934,JP,718-0012,Postal Code
1028461,US,Cowley,City
9074290,BR,Abadiania,City
9065468,MY,Kota Kinabalu,City Region
9143192,MX,92665,Postal Code
9058827,US,Harnett County,County
9029478,US,83349,Postal Code
9043946,DE,45894,Postal Code
9179448,IN,301405,Postal Code
9065367,MY,Balai Ringin,City
9142939,MX,78670,Postal Code
9058102,US,Oxford County,County
9053010,US,Trumbauersville,City
1004201,DE,Ismaning,City
9167943,JP,799-3121,Postal Code
9029210,US,81637,Postal Code
9112087,FR,17320,Postal Code
9136447,MX,29895,Postal Code
9060685,DE,Sudliche Innenstadt,Neighborhood
1022664,US,Winnemucca,City
9012703,US,35761,Postal Code
9024912,US,68854,Postal Code
9017569,US,49648,Postal Code
9127474,ID,Topos,District
1010544,NL,Badhoevedorp,City
9042924,DE,39114,Postal Code
9175177,JP,811-3125,Postal Code
9118469,NZ,3989,Postal Code
9148109,IN,585215,Postal Code
9022477,US,62422,Postal Code
9027650,US,77076,Postal Code
9042048,DE,74080,Postal Code
9041412,US,Tweed New Haven Airport,Airport
1020168,US,Anderson,City
9301924,IN,413401,Postal Code
9066659,MY,62100,Postal Code
9159356,JP,669-6559,Postal Code
9149520,IN,690529,Postal Code
9132180,MX,82653,Postal Code
9126391,ID,Way Bungur,District
1002052,CA,West Isles Parish,Municipality
9154667,IN,624622,Postal Code
9123022,ID,Welak,District
9119129,ID,59565,Postal Code
9302670,IN,131101,Postal Code
9021295,US,59544,Postal Code
9139639,MX,92668,Postal Code
1015872,US,Le Mars,City
9138790,MX,38737,Postal Code
9300548,IN,229128,Postal Code
9076970,SA,Al Aqiq,Neighborhood
9300810,IN,835204,Postal Code
9147027,IN,502271,Postal Code
9168514,JP,520-1646,Postal Code
9061234,US,Encanto,Neighborhood
9015892,US,45661,Postal Code
9012432,US,34956,Postal Code
9162155,JP,712-8031,Postal Code
9172289,JP,643-0311,Postal Code
9077223,EC,Bastion Popular,District
9023259,US,64155,Postal Code
9138605,MX,30457,Postal Code
9172979,JP,099-3222,Postal Code
9053011,US,Tuckahoe,City
9124333,ID,Wanaraja,District
9155515,JP,869-5564,Postal Code
9137460,MX,36914,Postal Code
1023286,US,Pound Ridge,City
9124577,ID,Banawa Tengah,District
9042093,DE,73479,Postal Code
1023305,US,Retsof,City
9130115,MX,22439,Postal Code
9118609,NZ,5887,Postal Code
9166682,JP,649-5453,Postal Code
9165198,JP,509-7121,Postal Code
9019564,US,55144,Postal Code
9075282,IN,Sirsala,City
1016647,US,Manhattan,City
9009633,US,27343,Postal Code
9161141,JP,321-1662,Postal Code
9002342,US,03276,Postal Code
9001961,US,02053,Postal Code
1031161,MX,Altamira,City
9167134,JP,727-0412,Postal Code
9135909,MX,92663,Postal Code
9025692,US,71862,Postal Code
9128402,ID,Dow,District
9108979,FR,27240,Postal Code
9061706,IN,110072,Postal Code
9131835,MX,99933,Postal Code
9056363,FR,83500,Postal Code
9156302,JP,014-0516,Postal Code
1008431,IT,Cerro Maggiore,City
9099949,BR,06541,Postal Code
9069451,BD,Chittagong District,District
9152767,IN,577232,Postal Code
9169585,JP,771-1508,Postal Code
9302528,IN,141115,Postal Code
9122140,ID,Serambakon,District
20298,ES,Valladolid,Province
9141605,MX,29706,Postal Code
1007244,GB,Withington,City
9166245,JP,644-1152,Postal Code
1026888,US,Whitney,City
1001394,BE,Liege,City
9063041,HU,1223,Postal Code
9071410,AU,3033,Postal Code
1007345,GB,Inverness,City
1028026,US,Junction City,City
9110442,FR,22710,Postal Code
9162369,JP,089-3301,Postal Code
9008427,US,23124,Postal Code
1030494,UA,Solonytsivka,City
9055925,FR,66190,Postal Code
9178083,JP,963-1241,Postal Code
9170497,JP,843-0234,Postal Code
9029179,US,81433,Postal Code
1003474,CN,Changzhi,City
9134760,MX,99121,Postal Code
9104477,CA,Notre-Dame-du-Laus,Municipality
9118197,NZ,9291,Postal Code
9131987,MX,40316,Postal Code
9178505,JP,299-2526,Postal Code
9154123,IN,396055,Postal Code
9033528,US,98542,Postal Code
9046752,GB,NE5,Postal Code
9105089,CA,Moose Mountain No. 63,Municipality
1026300,US,Clint,City
9172136,JP,853-2303,Postal Code
9030716,US,88350,Postal Code
9044992,GB,RM15,Postal Code
9162544,JP,910-3401,Postal Code
9148498,IN,623406,Postal Code
9120248,ID,45272,Postal Code
9165361,JP,018-5603,Postal Code
1025732,US,Corsica,City
9157679,JP,999-4133,Postal Code
1013582,US,Belvedere Tiburon,City
9053021,US,Union charter Township,City
1020942,US,Red Lodge,City
9302755,IN,603112,Postal Code
1010284,NG,Akure,City
9066715,MY,80300,Postal Code
1019482,US,New Buffalo,City
9119940,ID,91513,Postal Code
9111596,FR,20160,Postal Code
9167146,JP,089-5638,Postal Code
9142169,MX,83355,Postal Code
9169482,JP,088-3461,Postal Code
9141957,MX,34375,Postal Code
9143529,MX,87820,Postal Code
9159487,JP,717-0613,Postal Code
9001324,CA,T2T,Postal Code
9012240,US,33965,Postal Code
9170739,JP,519-5326,Postal Code
9152979,IN,623536,Postal Code
9015256,US,44026,Postal Code
9018076,US,50571,Postal Code
9050447,HU,Siklos,City
9063820,NL,2435,Postal Code
20539,IT,Province of Campobasso,Province
9164120,JP,894-2323,Postal Code
1018952,US,Morrill,City
1023570,US,Berlin Center,City
1005447,ES,Ceuta,City
9019126,US,54311,Postal Code
9131290,MX,60825,Postal Code
9111044,FR,27620,Postal Code
9015080,US,43526,Postal Code
9164872,JP,629-1107,Postal Code
9143080,MX,76214,Postal Code
21363,TR,Denizli,Province
9178796,JP,859-5376,Postal Code
1031797,BR,Marataizes,City
9018472,US,52172,Postal Code
9139242,MX,42748,Postal Code
9019571,US,55304,Postal Code
9136197,MX,73502,Postal Code
9030619,US,88012,Postal Code
9008497,US,23336,Postal Code
9106544,HU,9162,Postal Code
9111040,FR,33190,Postal Code
9045964,GB,HA9,Postal Code
9012564,US,35226,Postal Code
1027039,US,Big Island,City
9119348,ID,56162,Postal Code
1032284,HU,Hajduhadhaz,City
9145375,IN,314031,Postal Code
9115848,DE,06279,Postal Code
9018870,US,53510,Postal Code
9029401,US,83201,Postal Code
1023090,US,Lindenhurst,City
9175888,JP,895-2507,Postal Code
9116195,DE,14798,Postal Code
9073537,US,Cornwells Heights,City
9148664,IN,628617,Postal Code
1023844,US,Millersport,City
9023454,US,64836,Postal Code
1023182,US,Nesconset,City
9165192,JP,879-6441,Postal Code
1024109,US,Zoar,City
9105457,HU,5340,Postal Code
9106675,HU,3723,Postal Code
9058223,US,Aitkin County,County
1013926,US,Lake Hughes,City
1005606,FI,Orimattila,Municipality
1023176,US,Mount Vernon,City
9179709,IN,444503,Postal Code
21311,NZ,Taranaki,Region
9178470,JP,623-1122,Postal Code
9161931,JP,999-3202,Postal Code
9162340,JP,893-2505,Postal Code
9131916,MX,59105,Postal Code
9064173,NL,7011,Postal Code
9123964,ID,Binangun,District
9060509,US,Downtown,Neighborhood
9120883,ID,80853,Postal Code
9021566,US,60203,Postal Code
9072941,MY,Parit Sulong,City
9168475,JP,078-1333,Postal Code
9053300,JP,Kai,City
9155979,JP,629-0333,Postal Code
1008532,IT,Polinago,City
9144987,IN,263656,Postal Code
9157043,JP,956-0845,Postal Code
9151504,IN,134205,Postal Code
9152380,IN,475330,Postal Code
9113289,None,02929,Postal Code
1013139,US,Tuscaloosa,City
9067828,SI,Municipality of Ivancna Gorica,Municipality
9013462,US,37932,Postal Code
9105521,HU,7515,Postal Code
9018765,US,53091,Postal Code
9300488,IN,321407,Postal Code
9032402,US,95560,Postal Code
9140543,MX,34383,Postal Code
1032221,CN,Ulanqab,City
9070051,AM,Tavush Province,Province
1027531,US,Carnation,City
9004426,US,11432,Postal Code
9150160,IN,759014,Postal Code
9049686,FR,L'Arbresle,City
1012673,SE,Sandviken,City
9114238,DE,71579,Postal Code
9108472,FR,83430,Postal Code
9106757,HU,4643,Postal Code
9060511,US,Downtown,Neighborhood
1021050,US,Marine Corps Air Station Cherry Point,City
1025095,US,Mohnton,City
1023907,US,Oak Harbor,City
9168734,JP,379-2301,Postal Code
9175266,JP,649-6301,Postal Code
9077193,GT,Zona 24,District
1004094,DE,Althegnenberg,City
9155209,JP,723-0132,Postal Code
9069638,PR,Rio Grande,Municipality
9171498,JP,519-2518,Postal Code
1020382,US,Higginsville,City
1026035,US,Kingston,City
9031145,US,91304,Postal Code
9105573,HU,3849,Postal Code
9165474,JP,709-4244,Postal Code
9073230,PE,Huanca Sancos Province,Province
9302722,IN,394510,Postal Code
9029235,US,82051,Postal Code
9018147,US,50666,Postal Code
1027351,US,Ascutney,Neighborhood
9023357,US,64632,Postal Code
9105446,HU,7979,Postal Code
9063935,NL,5563,Postal Code
9154774,IN,680519,Postal Code
9168569,JP,036-0171,Postal Code
9072059,AU,3862,Postal Code
9016778,US,47995,Postal Code
9028083,US,78243,Postal Code
1015274,US,Brooklet,City
9112598,AU,6397,Postal Code
9004486,US,11715,Postal Code
9300721,IN,601202,Postal Code
9041318,SA,King Khalid International Airport,Airport
9302634,IN,711414,Postal Code
9172914,JP,350-0001,Postal Code
9169083,JP,879-3105,Postal Code
9013397,US,37820,Postal Code
9076049,BY,Lahisyn,City
9299599,IN,Ullal,City
9018164,US,50707,Postal Code
9303612,IN,614614,Postal Code
9133847,MX,99623,Postal Code
9100228,BR,12241,Postal Code
1022514,US,Los Cerrillos,City
9120456,ID,20772,Postal Code
1018796,US,Buckfield,City
9298630,IN,Junagadh,City
9049220,ES,Torre del Mar,City
9041211,GB,Gatwick Airport,Airport
9130129,MX,76740,Postal Code
9067172,PH,Maharlika West,Neighborhood
9168135,JP,879-6334,Postal Code
9161735,JP,729-2312,Postal Code
9147846,IN,574227,Postal Code
9155514,JP,276-0028,Postal Code
9076227,RS,Gornji Bunibrod,City
1027433,US,Pittsford,City
9165899,JP,699-1821,Postal Code
9110965,FR,58180,Postal Code
9115729,DE,97517,Postal Code
9172924,JP,946-0054,Postal Code
1021883,US,Hudson,Neighborhood
9105424,HU,3589,Postal Code
1030770,KR,Seosan-si,City
9066712,MY,54000,Postal Code
9063667,NL,4766,Postal Code
9058094,US,Androscoggin County,County
9147253,IN,515591,Postal Code
1025209,US,Pocono Manor,City
9116477,DE,29386,Postal Code
9040725,US,Rhode Island's 2nd Congressional District 2012 redistricting,Congressional District
9139618,MX,52005,Postal Code
9145089,IN,273406,Postal Code
9057931,US,Carroll County,County
9104411,CA,Roquemaure,Municipality
9047460,NO,Sula Municipality,Municipality
9069292,AU,4746,Postal Code
9042883,DE,37412,Postal Code
1019423,US,Mackinac Island,City
9073178,PE,Zarumilla Province,Province
9133008,MX,76694,Postal Code
9112390,EG,Qalyub,City
1002729,CA,Annaheim,City
1024798,US,Dillsburg,City
9108234,FR,12120,Postal Code
1002229,CA,Cookstown,Neighborhood
9023121,US,63876,Postal Code
9047223,MX,Quecholac,Municipality
9071717,AU,2555,Postal Code
9054421,US,40171,Postal Code
9008951,US,24631,Postal Code
9004357,US,11221,Postal Code
9076012,RS,Pobrdje,City
9153530,IN,795126,Postal Code
9107743,HU,2900,Postal Code
1015986,US,Pleasantville,City
9171560,JP,828-0083,Postal Code
1029467,MA,Khemisset,City
9010241,US,28675,Postal Code
1026912,US,Cedar City,City
9156564,JP,327-0323,Postal Code
9000279,CA,G3B,Postal Code
9031375,US,92230,Postal Code
1020064,US,Sartell,City
9031999,US,94526,Postal Code
1009882,KR,Dangjin-si,City
9119204,ID,46194,Postal Code
9126682,ID,Rumbia,District
9104148,CA,Stone Mills,Municipality
1000865,AT,Eugendorf,City
1014022,US,Monrovia,City
9142289,MX,30160,Postal Code
9027441,US,76596,Postal Code
9117797,ID,Tana Toraja Regency,Municipality
9071142,AU,3464,Postal Code
9119792,ID,57474,Postal Code
9139189,MX,78586,Postal Code
9020730,US,58048,Postal Code
9065233,NL,3533,Postal Code
9024853,US,68770,Postal Code
9049329,FR,Beauzelle,City
9130979,MX,98706,Postal Code
9107073,HU,2146,Postal Code
9302919,IN,251003,Postal Code
9142515,MX,21399,Postal Code
1025620,US,Mullins,City
1007154,GB,Tewkesbury,City
9110468,FR,47250,Postal Code
9179918,IN,534146,Postal Code
9020302,US,56728,Postal Code
9075055,RU,Talashmanovo,City
9301598,IN,600070,Postal Code
9040885,FR,Seine-et-Marne,Department
9166250,JP,059-0911,Postal Code
9074978,RU,Kanevskaya,City
1019165,US,Blissfield,City
9028986,US,80819,Postal Code
9123336,ID,Caringin,District
1006049,FR,Le Plessis-Trevise,City
9178520,JP,954-0016,Postal Code
9126297,ID,Bajeng Barat,District
9141352,MX,79218,Postal Code
1017054,US,Crawfordsville,City
9049826,FR,Luneville,City
9014633,US,42003,Postal Code
9145238,IN,303503,Postal Code
9120471,ID,58219,Postal Code
9060166,GB,Durham University,University
9031848,US,93666,Postal Code
9067729,IE,Arklow,City
9130033,MX,84523,Postal Code
9076932,PK,F-8,City Region
9014823,US,42647,Postal Code
9042070,DE,74582,Postal Code
9045044,GB,CO2,Postal Code
9045710,GB,BH7,Postal Code
9018651,US,52658,Postal Code
9162979,JP,727-0422,Postal Code
9162031,JP,093-0086,Postal Code
9008783,US,24250,Postal Code
9177480,JP,368-0001,Postal Code
9054967,FR,06700,Postal Code
9168669,JP,710-1201,Postal Code
9011601,US,32348,Postal Code
9023521,US,65077,Postal Code
9020627,US,57644,Postal Code
1017113,US,Gas City,City
9301700,IN,756026,Postal Code
9003632,US,07630,Postal Code
9076820,UG,Luwafu,Neighborhood
9132873,MX,79336,Postal Code
9114796,DE,82399,Postal Code
9300853,IN,202136,Postal Code
9155994,JP,729-3512,Postal Code
9015657,US,45118,Postal Code
9116395,DE,29459,Postal Code
9164363,JP,949-1335,Postal Code
9030942,US,90016,Postal Code
9067961,NL,Beegden,City
9166255,JP,739-2405,Postal Code
9149961,IN,743124,Postal Code
9066145,MY,Kampung Asam Kumbang,Neighborhood
9103796,NL,9364,Postal Code
9143056,MX,79727,Postal Code
9046542,GB,L34,Postal Code
9114704,DE,89281,Postal Code
9072814,MY,Changkat Jering,City
9031774,US,93529,Postal Code
9163919,JP,289-1205,Postal Code
1014404,US,Willows,City
9014908,US,43074,Postal Code
9010995,US,30458,Postal Code
9050836,NL,Breskens,City
9170939,JP,289-1226,Postal Code
1006061,FR,Maisons-Laffitte,City
1004510,DE,Hasbergen,City
9033887,US,99588,Postal Code
9147010,IN,502102,Postal Code
9102061,BR,83326,Postal Code
1017609,US,Pratt,City
9040557,US,Louisiana's 5th Congressional District 2012 redistricting,Congressional District
9005084,US,13042,Postal Code
1026605,US,McCamey,City
1003956,DE,Heddesheim,City
9077205,VE,La Union,Neighborhood
9004912,US,12752,Postal Code
1016591,US,Kankakee,City
9125225,ID,Taliabu Timur,District
1010718,NL,Hoogvliet,Borough
1014222,US,San Gabriel,City
9045361,GB,CF38,Postal Code
9049873,FR,Merville,City
9067307,PH,North Reclamation Area,Neighborhood
9146546,IN,451660,Postal Code
1011025,NO,Hasvik,City
21290,CO,Magdalena,Region
9019436,US,54947,Postal Code
9112879,US,California's 19th Congressional District 2022 redistricting,Congressional District
9122102,NZ,Whanganui East,Neighborhood
9044901,GB,CO9,Postal Code
9014104,US,39745,Postal Code
9065204,NL,2803,Postal Code
1019666,US,Williamston,City
9134743,MX,45920,Postal Code
9074215,BR,Pirai,City
9130664,MX,77923,Postal Code
9124342,ID,Peusangan,District
9066244,MY,Taman Rasah Jaya,Neighborhood
9147965,IN,577530,Postal Code
9180467,None,301708,Postal Code
9028263,US,78660,Postal Code
9058845,US,Mitchell County,County
9011217,US,31063,Postal Code
9150855,IN,799277,Postal Code
9136094,MX,79937,Postal Code
9163095,JP,325-0107,Postal Code
9301402,IN,804421,Postal Code
9142074,MX,73691,Postal Code
9015407,US,44312,Postal Code
9175534,JP,701-1526,Postal Code
9061124,US,Southwest Houston,Neighborhood
1032114,BR,Ubatuba,City
9072464,FI,Lapinlahti,Municipality
9076747,SA,Mada'en Al-Fahd,District
1001724,BR,Barueri,City
9141582,MX,33498,Postal Code
1004508,DE,Hardegsen,City
9014659,US,42053,Postal Code
9049984,FR,Pelissanne,City
9031732,US,93429,Postal Code
9178749,JP,899-5203,Postal Code
9008464,US,23229,Postal Code
9156585,JP,963-1303,Postal Code
9048411,DE,Hechingen,City
9015815,US,45387,Postal Code
9100480,BR,13459,Postal Code
9120406,ID,40376,Postal Code
9164998,JP,321-3702,Postal Code
9299341,IN,Rajapalayam,City
9012174,US,33837,Postal Code
1017658,US,Udall,City
9005685,US,14701,Postal Code
1027676,US,Nespelem,City
9156081,JP,010-1503,Postal Code
9116575,DE,21646,Postal Code
9101022,BR,28920,Postal Code
9006399,US,16417,Postal Code
9032551,US,95843,Postal Code
1004202,DE,Jettingen-Scheppach,City
9004883,US,12592,Postal Code
9031924,US,94044,Postal Code
9135857,MX,91697,Postal Code
9042859,DE,99947,Postal Code
9164666,JP,992-1202,Postal Code
1006110,FR,Saint-Aubin,City
9000000,CA,A0A,Postal Code
9156251,JP,690-2705,Postal Code
1019896,US,Ironton,City
21040,TH,Phitsanulok,Province
9069996,MU,Savanne District,District
9009931,US,28101,Postal Code
1026768,US,Sandia,City
9138907,MX,20903,Postal Code
9176683,JP,899-5301,Postal Code
9139328,MX,34873,Postal Code
9049604,FR,Garges-les-Gonesse,City
9053084,US,Washington Township,City
1025453,US,Greenville,Neighborhood
9030589,US,87821,Postal Code
9162032,JP,643-0531,Postal Code
1009427,JP,Gujo,City
9120229,ID,84253,Postal Code
9026326,US,73523,Postal Code
9062327,PR,Trujillo Alto,City
